id_firma,sursa,firma,judet,localitate,persoana,email1,email2,telefon1,telefon2,cui,adresa,nume_norm,surse,nr_duplicate
1327,suplimentar,ACOPERISUL POTRIVIT MURES SRL,MURES,Ernei,,office@acoperisulpotrivit.ro,,0743326798,0740877237,1960958,,ACOPERISUL POTRIVIT MURES,suplimentar,1
1328,mures,ACTAMEDICA SRL,MURES,Targu Mures,Nicolau Carmen Daniela,office@lotuslife.ro,nicolau_lotus@yahoo.com,0744540921,0721232232,,,ACTAMEDICA,mures,1
1329,suplimentar,ACTCONSTRUCT B SRL,MURES,Nazna,,office@actconstructb.ro,,0731202020,0756084561,1905392,,ACTCONSTRUCT B,suplimentar,1
1330,mures,ADAMS VISION SRL,MURES,Targu Mures,Benedek Zsolt,office2@adamsvision.ro,contact@adamsvision.ro,0740623206,0744129535,,,ADAMS VISION,mures,1
1331,mures,ADDICOO BFN SRL,MURES,Sangeorgiu De Mures,Ticuleanu Costinel,,,,,,,ADDICOO BFN,mures,1
1332,suplimentar,ADI & MIRCEA TRANS SRL,MURES,Ludus,,aflorea90@yahoo.com,,0745179552,0720069531,818213,,ADI MIRCEA TRANS,suplimentar,1
1333,suplimentar,ADI DEL BOCA SRL,MURES,Saulia,,iacobboca@yahoo.com,,0730030267,0742084199,1395312,,ADI DEL BOCA,suplimentar,1
1334,suplimentar,ADI DRAG TRANS SRL,MURES,Targu Mures,,adidragtrans@yahoo.com,,0745406744,,1818698,,ADI DRAG TRANS,suplimentar,1
1335,mures,ADIAL ELECTRONIC SRL,MURES,Targu Mures,Sarcani Andrei,service@adial.ro,receptie@adial.ro,0735859492,0770843100,,,ADIAL ELECTRONIC,mures,1
1336,mures,ADIANA COM SRL,MURES,Targu Mures,Crisan Vasile,office@adianacom.ro,,0744529506,0744505719,,,ADIANA COM,mures,1
1337,mures,ADIMAG COM IMPEX SRL,MURES,Targu Mures,Cioban Nicolae Dumitru,office@adimag.ro,jeni@adimag.ro,0744797965,0744622798,,,ADIMAG COM IMPEX,mures,1
1338,suplimentar,ADIMEX SRL,MURES,Targu Mures,,adimexsrl@yahoo.com,,0744709509,0744643523,59529,,ADIMEX,suplimentar,1
1339,suplimentar,ADIMON SRL,MURES,Ludus,,scadimonsrl@yahoo.com,,0722564372,0724915432,154688,,ADIMON,suplimentar,1
1340,mures,ADMINISTRATOR IMOBILE SI PIETE SRL,MURES,Targu Mures,Ujica Valer,contact@piete-tgmures.ro,,,,,,ADMINISTRATOR IMOBILE SI PIETE,mures,1
1341,mures,ADRA 2011 SRL,MURES,Targu Mures,Bosa Adrian Teodor,,,0740348629,,,,ADRA 2011,mures,1
1342,suplimentar,ADRU SOLUTION SRL,MURES,Targu Mures,,contact@adrusolution.ro,adru.solution@gmail.com,0751036130,0743318185,1556836,,ADRU SOLUTION,suplimentar,1
1343,suplimentar,AEROPORTUL TRANSILVANIA TARGU MURES RA,MURES,Vidrasau,,office@transylvaniaairport.ro,,,,425127,,AEROPORTUL TRANSILVANIA TARGU MURES RA,suplimentar,1
1344,mures,AESCULAP PROD SRL,MURES,Targu Mures,Darabus Anca Corina,anca.darabus@ropharma.ro,aesculap.prod@ropharma.ro,0721293575,0723801915,,,AESCULAP PROD,mures,1
1345,suplimentar,AGC URBIO SRL,MURES,Targu Mures,,agcurbio@gmail.com,,0757379070,,3394566,,AGC URBIO,suplimentar,1
1346,mures,AGF NUOVAGROUP SRL,MURES,Targu Mures,Pop Ariana Georgeta,,,,,,,AGF NUOVAGROUP,mures,1
1347,suplimentar,AGRO BOVINE TCD SRL,MURES,Sarmasel Gara,,,,,,3440927,,AGRO BOVINE TCD,suplimentar,1
1348,mures,AGRO CISMAS SRL,MURES,Pogaceaua,Cismas Gheorghe,,,,0741468929,,,AGRO CISMAS,mures,1
1349,suplimentar,AGRO COM ALBERT SRL,MURES,Parau Crucii,,agrocomalbert@yahoo.com,,0744223211,,1343539,,AGRO COM ALBERT,suplimentar,1
1350,suplimentar,AGRO ECO TCD SRL,MURES,Sarmasel,,,,,,3712338,,AGRO ECO TCD,suplimentar,1
1351,mures,AGRO INVEST OVIM SRL,MURES,Targu Mures,Groza Ioan,,,0746619413,,,,AGRO INVEST OVIM,mures,1
1352,mures,AGRO PROD COM DOSA SRL,MURES,Chibed,Dosa Arpad,agroproddosa@yahoo.com,,0730713731,0730713730,,,AGRO PROD COM DOSA,mures,1
1353,mures,AGRO ROM IMPEX SRL,MURES,Targu Mures,Botezat Aurelian,agro_rom_aurelian_botezat@yahoo.com,,0741035830,0762240092,,,AGRO ROM IMPEX,mures,1
1354,suplimentar,AGROFIL COM SRL,MURES,Tarnaveni,,,,0729726615,0764801120,1849379,,AGROFIL COM,suplimentar,1
1355,suplimentar,AGROGEEA PRODUCT SRL,MURES,Abus,,agrogeeaproduct@yahoo.com,,0740845831,,1947632,,AGROGEEA PRODUCT,suplimentar,1
1356,suplimentar,AGROGREEN CONCEPT SRL,MURES,Targu Mures,,agrogreenconcept@gmail.com,,,0740845831,3213071,,AGROGREEN CONCEPT,suplimentar,1
1357,mures,AGROLEG VARO SRL,MURES,Bogata,Varo Stefan,office@agrolegvaro.ro,comenzi@agrolegvaro.ro,0756126538,0745555585,,,AGROLEG VARO,mures,1
1358,suplimentar,AGROLUDUS COOPERATIVA AGRICOLA,MURES,Ludus,,,,,,3742271,,AGROLUDUS COOPERATIVA AGRICOLA,suplimentar,1
1359,suplimentar,AGROPREST PRODCOM SRL,MURES,Faragau,,productie@agroprestgroup.ro,tehnic@agroprestgroup.ro,0786493226,0736102555,1882041,,AGROPREST PRODCOM,suplimentar,1
1360,suplimentar,AGROPREST SRL,MURES,Dumbravioara,,agroprest.ms@gmail.com,,0736102550,0730636633,479535,,AGROPREST,suplimentar,1
1361,mures,AGROSEN TG MURES SRL,MURES,Targu Mures,Natea Adina Manuela,agrosen_online@yahoo.com,agrosen_comenzi@yahoo.com,0729127860,0732950376,,,AGROSEN TG MURES,mures,1
1362,mures,AGROSPRINT SRL,MURES,Breaza,Albert Iosif,comercial@agrosprint.ro,trade@agrosprint.hu,0758087556,0756080251,,,AGROSPRINT,mures,1
1363,suplimentar,AGROTRANSCOM EX SRL,MURES,Miercurea Nirajului,,agrotranscomex@gmail.com,,0745539337,,68269,,AGROTRANSCOM EX,suplimentar,1
1364,mures,AKSD ROMANIA SRL,MURES,Chirileu,Szocs Gabor Robert,aksd@aksd.ro,,0790990900,0735162511,,,AKSD ROMANIA,mures,1
1365,suplimentar,ALCAMA DAIRY SRL,MURES,Faragau,,alcamadairy@gmail.com,,0786120130,0731146531,3856541,,ALCAMA DAIRY,suplimentar,1
1366,suplimentar,ALCORA PROD SRL,MURES,Albesti,,,,0744621846,,161301,,ALCORA PROD,suplimentar,1
1367,suplimentar,ALDOMOL REDNAX SHOP SRL,MURES,Santana De Mures,,,,,0743660405,3675979,,ALDOMOL REDNAX SHOP,suplimentar,1
1368,suplimentar,ALEGURD EXPEDITION SRL,MURES,Ideciu De Jos,,alegurdexpedition16@yahoo.com,,0770880972,0770785085,3126583,,ALEGURD EXPEDITION,suplimentar,1
1369,mures,ALEXTRANS SRL,MURES,Ogra,Neacsa Laurentiu Valentin,laurentiu.neacsa@yahoo.com,,0787874474,,,,ALEXTRANS,mures,1
1370,mures,ALIAT AMS SRL,MURES,Corunca,Makkai Sandor,office@aliat-ams.ro,,,,,,ALIAT AMS,mures,1
1371,mures,ALIAT AUTO SRL,MURES,Targu Mures,Manzar Andy Marius,,office@aliat-auto.ro,0741239715,0755079917,,,ALIAT AUTO,mures,1
1372,mures,ALIAT MOTORS SRL,MURES,Targu Mures,Manzar Andy Marius,office@aliat-auto.ro,andy.manzar@aliat-auto.ro,0741239705,,,,ALIAT MOTORS,mures,1
1373,mures,ALIN TOP INOX SRL,MURES,Petelea,Tomacu Alin,atotransport2014@gmail.com,,0745506511,0749830625,,,ALIN TOP INOX,mures,1
1374,suplimentar,ALL TIN SRL,MURES,Valenii De Mures,,balastiera@alltin.ro,office@nimar.ro,0730713741,0730116612,1353065,,ALL TIN,suplimentar,1
1375,mures,ALL4AUTO SRL,MURES,Targu Mures,Zsoldos Szabolcs,,,0756055020,,,,ALL4AUTO,mures,1
1376,suplimentar,ALL4PLAST RECYCLE SRL,MURES,Miercurea Nirajului,,office@all4plast.ro,,0742552761,0743155001,1934178,,ALL4PLAST RECYCLE,suplimentar,1
1377,mures,ALLCOLORS SERV SRL,MURES,Vidrasau,Daroczi Janos,office@allcolors.ro,contabilitate@allcolors.ro,0746053007,0740058658,,,ALLCOLORS SERV,mures,1
1378,mures,ALLSTAR PROD SRL,MURES,Targu Mures,Muresan Florea Mircea,tehnic@allstar.ro,,0755133207,0753523058,,,ALLSTAR PROD,mures,1
1379,mures,ALMAMET SRL,MURES,Tarnaveni,Stephan Steinacker,,,0733690050,0744640015,,,ALMAMET,mures,1
1380,suplimentar,ALPHA PARTNER SECURITY SRL,MURES,Sancraiu De Mures,,contact@aps-ms.ro,,0731021379,0731021371,2017508,,ALPHA PARTNER SECURITY,suplimentar,1
1381,suplimentar,ALPROD SRL,MURES,Santana De Mures,,comenzi@alprod.ro,,0744438086,0773372804,27124,,ALPROD,suplimentar,1
1382,suplimentar,ALTE GROUP SRL,MURES,Livezeni,,altegroup2023@gmail.com,,0740997679,0743058634,4100948,,ALTE GROUP,suplimentar,1
1383,mures,ALUNIS SRL,MURES,Sovata,Pirosca Ioan Ovidiu,office@sovata-alunis.ro,,0741147667,,,,ALUNIS,mures,1
1384,suplimentar,ALVI TRANS SRL,MURES,Sovata,,,,0747890136,0744482878,1208162,,ALVI TRANS,suplimentar,1
1385,suplimentar,AMANITA FARM SRL,MURES,Targu Mures,,farmacia_amanita@yahoo.com,,,,35949,,AMANITA FARM,suplimentar,1
1386,suplimentar,AMARIS PHARM SRL,MURES,Sangeorgiu De Mures,,amaris_72@yahoo.com,,0743058710,,1668170,,AMARIS PHARM,suplimentar,1
1387,suplimentar,AMB WINE COMPANY SRL,MURES,Batos,,hello@liliac.com,,0732300081,,4265527,,AMB WINE COMPANY,suplimentar,1
1388,mures,AMBASADOR GROUP SECURITY SRL,MURES,Rusii Munti,Vlaic Vasile Florin,ambasadorgroup17@gmail.com,,0754375025,,,,AMBASADOR GROUP SECURITY,mures,1
1389,suplimentar,AMBISCO SRL,MURES,Reghin,,ambiscosrl@yahoo.com,,0759884251,0727090900,569021,,AMBISCO,suplimentar,1
1390,suplimentar,AMIS MOB SA,MURES,Reghin,,office@amismob.ro,,,,153908,,AMIS MOB,suplimentar,1
1391,mures,AN FEED SRL,MURES,Bozeni,Antalffy Zoltan,comenzi@anfeed.ro,anfeed@anfeed.ro,0735233483,0730001161,,,AN FEED,mures,1
1392,suplimentar,ANA COMTRANS SRL,MURES,Iernut,,anacomtrans@yahoo.com,,0733056684,0721380920,27196,,ANA COMTRANS,suplimentar,1
1393,mures,ANDREI TRANS SRL,MURES,Reghin,Deac Gavril,,,0753102517,,,,ANDREI TRANS,mures,1
1394,suplimentar,ANDSER MEDICA SRL,MURES,Targu Mures,,diamedms21@gmail.com,farmaciaqueen@yahoo.com,0742226277,0744523272,479351,,ANDSER MEDICA,suplimentar,1
1395,suplimentar,ANGIO CENTER SRL,MURES,Targu Mures,,secretariat@angiocenter.ro,,,,1733127,,ANGIO CENTER,suplimentar,1
1396,mures,ANVERGO SRL,MURES,Targu Mures,Pastor Ioan Sorin,office@anvergo.ro,,,,,,ANVERGO,mures,1
1397,suplimentar,ANVICO SA,MURES,Targu Mures,,office@anvico.ro,digital@anvico.ro,0722253355,,161174,,ANVICO,suplimentar,1
1398,suplimentar,APA TERMIC TRANSPORT SA,MURES,Albesti,,attsasighisoara@yahoo.com,,0744523459,,425334,,APA TERMIC TRANSPORT,suplimentar,1
1399,suplimentar,APIPRODEX SRL,MURES,Targu Mures,,office@apiprodex.eu,,,0744572867,154045,,APIPRODEX,suplimentar,1
1400,suplimentar,ARAN EXFOR SRL,MURES,Sovata,,arpi.abodi@yahoo.com,,0745652712,,3760210,,ARAN EXFOR,suplimentar,1
1401,suplimentar,ARCOFLOR CONSTRUCT SRL,MURES,Targu Mures,,office@arcoflor.ro,arcoflorconstruct@yahoo.ro,0756555368,0745106759,3074978,,ARCOFLOR CONSTRUCT,suplimentar,1
1402,suplimentar,ARDEALE COSMETICS SRL,MURES,Reghin,,,,,0755224334,3404634,,ARDEALE COSMETICS,suplimentar,1
1403,mures,ARDON 4SAFETY SRL,MURES,Ernei,Cuesdeanu Lucian Alin,ardon@ardon4safety.ro,,,,,,ARDON 4SAFETY,mures,1
1404,suplimentar,ARKARA MOONLIGHT SRL,MURES,Targu Mures,,info@pelso-lexy.ro,arkaracafe@gmail.com,0757341705,,3061192,,ARKARA MOONLIGHT,suplimentar,1
1405,suplimentar,ARMINCO BMC SRL,MURES,Livezeni,,office@armincobmc.ro,,0744774873,,1818746,,ARMINCO BMC,suplimentar,1
1406,suplimentar,ARMIUS SRL,MURES,Targu Mures,,moldovancrinisoara@yahoo.com,,0746550642,,1396444,,ARMIUS,suplimentar,1
1407,mures,ARMONT SRL,MURES,Targu Mures,Baciu Mircea Vasile,armont94@gmail.com,,0745512582,0746385124,,,ARMONT,mures,1
1408,suplimentar,ARMOS EXIM SRL,MURES,Targu Mures,,office@molyslip.ro,office@armos.ro,0733056492,0728559873,90556,,ARMOS EXIM,suplimentar,1
1409,mures,ARMOS SERVICES SRL,MURES,Targu Mures,Teut Septimiu Ciprian,office@armosprotect.ro,contabilitate@armos.ro,0733056469,0732713486,,,ARMOS SERVICES,mures,1
1410,mures,ARTEMOB INTERNATIONAL SRL,MURES,Sovata,,contact@artemobinternational.com,vobreja@artemobinternational.com,0731730098,0731730070,,,ARTEMOB INTERNATIONAL,mures,1
1411,suplimentar,AS TOURISM SRL,MURES,Sovata,,office@hotelpacsirta.ro,,0752199502,,478931,,AS TOURISM,suplimentar,1
1412,suplimentar,ASMARA PREMIUM BRANDS SRL,MURES,Sighisoara,,vintage.sighisoara@yahoo.com,,,0741076999,1968207,,ASMARA PREMIUM BRANDS,suplimentar,1
1413,mures,ASPHAROM SRL,MURES,Targu Mures,Peteranderl Delia Mioara,office@aspharom-asphadrum.ro,contabilitate@aspharom-asphadrum.ro,0788595878,0788595883,,,ASPHAROM,mures,1
1414,mures,ASTOR COM SRL,MURES,Targu Mures,Sala Petrica Mihai,,office@valpet.ro,0730087010,0730087001,,,ASTOR COM,mures,1
1415,suplimentar,ATD SERVICII TEHNICE SRL,MURES,Targu Mures,,office@atd.ro,,0724260216,,1771764,,ATD SERVICII TEHNICE,suplimentar,1
1416,mures,ATLAS SPORT SRL,MURES,Targu Mures,Toma Emanuel,office@atlassport.ro,contact@atlassport.ro,0755327431,0755085276,,,ATLAS SPORT,mures,1
1417,mures,AUNDE C & S AUTOMOTIVE SRL,MURES,Santana De Mures,Barbasura Ionel Florinel,,,,,,,AUNDE C S AUTOMOTIVE,mures,1
1418,suplimentar,AUREXIM SRL,MURES,Rusii Munti,,aurexim92@gmail.com,,0723564495,0726107211,68508,,AUREXIM,suplimentar,1
1419,mures,AUTOBIT SRL,MURES,Cristesti,Chis Florian,vanzari@autobit.ro,service@autobit.ro,0760600086,0760600085,,,AUTOBIT,mures,1
1420,mures,AUTOCOMPLET SRL,MURES,Targu Mures,Lazar Octavian Dorin,autocomplet@yahoo.com,autocomplet_conta@yahoo.com,0743009148,0743009146,,,AUTOCOMPLET,mures,1
1421,suplimentar,AUTODAR OIL SRL,MURES,Sarmasel Gara,,,,0744398106,,2040257,,AUTODAR OIL,suplimentar,1
1422,mures,AUTOHAUS WESTCAR SRL,MURES,Corunca,Sighiartau Emanuel Ovidiu,vanzari@westcar.ro,office@westcar.ro,0731909998,0728289128,,,AUTOHAUS WESTCAR,mures,1
1423,suplimentar,AVALON PROPERTY SRL,MURES,Ungheni,,,,,,3554508,,AVALON PROPERTY,suplimentar,1
1424,suplimentar,AVE MURES SRL,MURES,Ungheni,,office.avemures@gmail.com,,,,1868855,,AVE MURES,suplimentar,1
1425,suplimentar,AXIA MEDICAL SRL,MURES,Targu Mures,,laurentiu.dorcioman@axiamed.ro,office@axiamed.ro,0744621519,,1449755,,AXIA MEDICAL,suplimentar,1
1426,suplimentar,AZIMUT COM SRL,MURES,Acatari,,azimutoferta@gmail.com,azimut1992@gmail.com,0744500543,0744511937,161075,,AZIMUT COM,suplimentar,1
1427,mures,AZOMURES SA,MURES,Targu Mures,Zacharias Joshua Eli,office@azomures.com,marketing@azomures.com,0787702623,0731340883,,,AZOMURES,mures,1
1428,mures,AZOTRANS SRL,MURES,Targu Mures,Suciu Eugenia,azotrans@gmail.com,,0744387172,0755085246,,,AZOTRANS,mures,1
1429,mures,B2B SYNERGY SRL,MURES,Santana De Mures,Florea Alexandru Dacian,office@b2bsynergy.ro,contact@b2bsynergy.ro,0758135135,,,,B2B SYNERGY,mures,1
1430,suplimentar,BABE SRL,MURES,Sangeorgiu De Mures,,office@fivmures.ro,,,,1845961,,BABE,suplimentar,1
1431,suplimentar,BAGGERMAN BV SRL,MURES,Reghin,,info@baggerman.ro,office@baggerman.ro,0774410411,,3192052,,BAGGERMAN BV,suplimentar,1
1432,mures,BAILE SARATE SRL,MURES,Sangeorgiu De Mures,Benta Remus Aurel,office@clubapollo.ro,hotel@clubapollo.ro,0757031236,0752011914,,,BAILE SARATE,mures,1
1433,mures,BALINT TRANS SRL,MURES,Sancraiu De Mures,Balint Jozsef,balinttrans@yahoo.com,,0740064999,0745611999,,,BALINT TRANS,mures,1
1434,mures,BALNEOCLIMATERICA SRL,MURES,Sovata,Rusu Andrei,sovata.balneo@ro.ensanahotels.com,ebiro@ro.ensanahotels.com,0741231400,,,,BALNEOCLIMATERICA,mures,1
1435,mures,BALORMAN ROMANIA SRL,MURES,Reghin,Kandemir Aytac,contact@balorman.com,,0739850725,0745379620,,,BALORMAN ROMANIA,mures,1
1436,suplimentar,BARBETRANS SRL,MURES,Saulia,,barbetrans@yahoo.com,,0755503321,,817028,,BARBETRANS,suplimentar,1
1437,suplimentar,BARCSA SERVICE SRL,MURES,Panet,,office@barcsamarket.ro,barcsaservice@gmail.com,0745471992,0741130377,425599,,BARCSA SERVICE,suplimentar,1
1438,mures,BARTROM EXIM SRL,MURES,Tarnaveni,Bagherea Lucian Marius,office@bartrom.ro,salescj1@bartrom.ro,0757011600,0741550908,,,BARTROM EXIM,mures,1
1439,suplimentar,BAU DOM INVEST SRL,MURES,Apold,,construct_daniel@yahoo.com,,0768449931,0742481767,3192262,,BAU DOM INVEST,suplimentar,1
1440,suplimentar,BAUKNECHT COM SRL,MURES,Targu Mures,,,,0747015961,,196287,,BAUKNECHT COM,suplimentar,1
1441,mures,BAVARIA IMPEX SRL,MURES,Tarnaveni,Nemes Emil Iustian,bavarianey@yahoo.com,,0749064854,0746149494,,,BAVARIA IMPEX,mures,1
1442,mures,BBM OUTDOORS SRL,MURES,Sighisoara,Ilyes Mirela Geanina,,,,,,,BBM OUTDOORS,mures,1
1443,mures,BENUTI COMPANY SRL,MURES,Targu Mures,Boalca Paul Laurentiu,info@benuticompany.ro,benuticompany@yahoo.com,0753067013,0740480313,,,BENUTI COMPANY,mures,1
1444,suplimentar,BERATI DISCOUNT SRL,MURES,Fantanele,,bernad_ati@yahoo.com,,0741946175,,1946270,,BERATI DISCOUNT,suplimentar,1
1445,suplimentar,BERES PHARMA SRL,MURES,Santana De Mures,,office@beres.ro,info@beres.ro,0755142104,0747773708,1740926,,BERES PHARMA,suplimentar,1
1446,mures,BERES PHARMACEUTICALS PRIVATE LTD,MURES,Santana De Mures,Galfalvy Laszlo,,,,,,,BERES PHARMACEUTICALS PRIVATE LTD,mures,1
1447,suplimentar,BERLATI SRL,MURES,Fantanele,,,,0745300255,,154012,,BERLATI,suplimentar,1
1448,mures,BESTJOBS RECRUTARE SA,MURES,Targu Mures,Fusu Calin,dpo@bestjobs.eu,angajatori@bestjobs.eu,0742656922,,,,BESTJOBS RECRUTARE,mures,1
1449,mures,BHATZLACHA DREIDEL EUROPE SRL,MURES,Targu Mures,Hamvai Tibor,,,,,,,BHATZLACHA DREIDEL EUROPE,mures,1
1450,mures,BHS TRANS SRL,MURES,Ungheni,Herbszt Gabor,info@bhstrans.ro,,0799854585,,,,BHS TRANS,mures,1
1451,suplimentar,BIFLORA SRL,MURES,Miercurea Nirajului,,jozsef.szabo@biflora.ro,office@biflora.ro,,0766091141,1208157,,BIFLORA,suplimentar,1
1452,mures,BILY TRANS SRL,MURES,Livezeni,Tokes Petru,vanzari@bilytrans.ro,office@bilytrans.ro,0752077323,0744692871,,,BILY TRANS,mures,1
1453,mures,BIO AQUA GROUP SRL,MURES,Targu Mures,Veres Gabriel Gheorghe,office@bioaqua.ro,,0745110534,,,,BIO AQUA GROUP,mures,1
1454,mures,BIO EEL SRL,MURES,Targu Mures,Albert Attila,office@bioeel.ro,gdpr.bioeel@bioeel.ro,0749058316,,,,BIO EEL,mures,1
1455,mures,BIOEEL MANUFACTURING SRL,MURES,Targu Mures,Albert Attila,,office@bioeel.ro,0752033877,,,,BIOEEL MANUFACTURING,mures,1
1456,suplimentar,BIOPHARM INTERNATIONAL SRL,MURES,Targu Mures,,office@biopharminternational.ro,,0740071175,,510662,,BIOPHARM INTERNATIONAL,suplimentar,1
1457,mures,BIRENDRA SRL,MURES,Santana De Mures,Prunas Gelu,office@birendra.ro,office@birendra.org,0770827855,,,,BIRENDRA,mures,1
1458,mures,BLEMA TRANS SRL,MURES,Tarnaveni,Bleoca Marius Ciprian,info.blematrans@gmail.com,,0740515929,,,,BLEMA TRANS,mures,1
1459,mures,BLONDY ROMANIA SRL,MURES,Targu Mures,Kluzsan Janos Attila,shop@blondyromania.ro,office@blondyromania.ro,0755052774,0752192332,,,BLONDY ROMANIA,mures,1
1460,suplimentar,BLUE CON SRL,MURES,Miercurea Nirajului,,office@bluecon.ro,bluecon_ro@yahoo.com,0745594009,0751133226,1449580,,BLUE CON,suplimentar,1
1461,suplimentar,BLUE ISLAND PRODUCTIONS SRL,MURES,Targu Mures,,office@blueisland.ro,horea@blueisland.ro,0726201938,0742204252,1449541,,BLUE ISLAND PRODUCTIONS,suplimentar,1
1462,mures,BMA AUTOCENTER SRL,MURES,Boiu,Boros Geza,office@bmaautocenter.ro,geza.boros@bmaautocenter.ro,0750436663,0765157773,,,BMA AUTOCENTER,mures,1
1463,suplimentar,BOBIN PROD SRL,MURES,Ludus,,vasile.trifan60@yahoo.com,,0722390672,,161152,,BOBIN PROD,suplimentar,1
1464,suplimentar,BOGDANTUR SRL,MURES,Sovata,,badri.impex@gmail.com,,0724056983,0730120062,1480260,,BOGDANTUR,suplimentar,1
1465,mures,BONE RUL SPEED SRL,MURES,Ludus,Cocis Raul Teodor,office@bonerulspeed.com,,0726709893,0742806034,,,BONE RUL SPEED,mures,1
1466,mures,BORDAS INDUSTRIAL GROUP OF ALUMINIUM SA,MURES,Targu Mures,Bordas Vasile Lucian,office@bigal.ro,,,,,,BORDAS INDUSTRIAL GROUP OF ALUMINIUM,mures,1
1467,suplimentar,BPW FOREST MUNTENIA SRL,MURES,Albesti,,,,,,3348814,,BPW FOREST MUNTENIA,suplimentar,1
1468,suplimentar,BREWON WORCON SRL,MURES,Matrici,,,,,,4014428,,BREWON WORCON,suplimentar,1
1469,suplimentar,BRICO SRL,MURES,Targu Mures,,brico.ms@gmail.com,,0746249499,0744163027,154588,,BRICO,suplimentar,1
1470,suplimentar,BRK VAS FOREST SRL,MURES,Hodac,,brkvasforest@yahoo.com,,0751052802,0742527383,3125505,,BRK VAS FOREST,suplimentar,1
1471,suplimentar,BRM HOME SOLUTION SRL,MURES,Targu Mures,,,,0747232055,,3844240,,BRM HOME SOLUTION,suplimentar,1
1472,mures,BS PAZA SI PROTECTIE SRL,MURES,Targu Mures,Ballai Szidonia,contact@bsguarding.ro,bs@bsguarding.ro,0722998009,,,,BS PAZA SI PROTECTIE,mures,1
1473,mures,BUCHEN ICS ROMANIA SRL,MURES,Targu Mures,Cvaci Darius Alexandru Nicolae,office-romania@buchen.net,,0733940494,0799009214,,,BUCHEN ICS ROMANIA,mures,1
1474,mures,BUCIN MOB SRL,MURES,Reghin,Bucin Lucia,secretariat@bucinmob.ro,office@bucinmob.ro,0769253951,0761102800,,,BUCIN MOB,mures,1
1475,suplimentar,BUMEKA PLUS SRL,MURES,Targu Mures,,,,,,2105047,,BUMEKA PLUS,suplimentar,1
1476,suplimentar,BUNGALOW.NET MARKETING SERVICES SRL,MURES,Targu Mures,,,hr@bungalow.net,,,1677563,,BUNGALOW NET MARKETING SERVICES,suplimentar,1
1477,suplimentar,C & F PROFESIONAL FORAJE SRL,MURES,Parau Crucii,,office@forajemures.ro,florin.vaidean@yahoo.com,0751393204,,3107138,,C F PROFESIONAL FORAJE,suplimentar,1
1478,suplimentar,C & PI COMPROD SRL,MURES,Mihai Viteazu,,palasan.comprod@yahoo.com,,0723335219,0724215396,1335106,,C PI COMPROD,suplimentar,1
1479,suplimentar,C.ONOCAN SRL,MURES,Cristesti,,,,,,2041945,,C ONOCAN,suplimentar,1
1480,suplimentar,CA & MB GRUP SRL,MURES,Targu Mures,,gdpr@ro.mcd.com,,0751062347,0743058634,1919980,,CA MB GRUP,suplimentar,1
1481,mures,CABLETEAM SRL,MURES,Albesti,Schuster Karl Martin,office@cableteam.ro,karl.schuster@cableteam.ro,0726236247,,,,CABLETEAM,mures,1
1482,suplimentar,CADRUPO AUTOMOBILE SRL,MURES,Sangeorgiu De Mures,,office@cadrupo.ro,,,0723647595,2077898,,CADRUPO AUTOMOBILE,suplimentar,1
1483,suplimentar,CALINUT SRL,MURES,Targu Mures,,calinutz_pop2007@yahoo.com,,0740052784,,478896,,CALINUT,suplimentar,1
1484,suplimentar,CAMBRIO AUTO SRL,MURES,Reghin,,cambrioauto@gmail.com,moldovandumitru2013@gmail.com,0747498984,0731838182,1558581,,CAMBRIO AUTO,suplimentar,1
1485,suplimentar,CAMELWEB CREATIONS SRL,MURES,Targu Mures,,info@camelweb.com,,0733090869,,25879,,CAMELWEB CREATIONS,suplimentar,1
1486,suplimentar,CAMRA COM SRL,MURES,Sancraiu De Mures,,camracom@gmail.com,,0740586972,,425350,,CAMRA COM,suplimentar,1
1487,suplimentar,CARDINAL PREST SERV SRL,MURES,Ludus,,cardinalprest@gmail.com,,0720535475,0723690266,161740,,CARDINAL PREST SERV,suplimentar,1
1488,mures,CARDIO MED SRL,MURES,Targu Mures,Leonte Catalina Brindusa,contact@cardiomedtgm.ro,reghin@cardiomedtgm.ro,0771064736,,,,CARDIO MED,mures,1
1489,suplimentar,CARLA ENERGY SRL,MURES,Targu Mures,,monica81moldovan@gmail.com,,0746131239,0744752746,1393509,,CARLA ENERGY,suplimentar,1
1490,suplimentar,CARMACO AGRO SRL,MURES,Reghin,,cofetaria.aroma@yahoo.com,sccarmacosrl@yahoo.com,0751068924,0742238394,2045875,,CARMACO AGRO,suplimentar,1
1491,mures,CARNICOMP SRL,MURES,Sighisoara,Anghel Adriana,sc_carnicomp@yahoo.com,,0744271197,0722331385,,,CARNICOMP,mures,1
1492,suplimentar,CARO COMP SRL,MURES,Targu Mures,,office@carocomp.ro,tvera@carocomp.ro,0744572820,0744505220,59770,,CARO COMP,suplimentar,1
1493,suplimentar,CAROLTEX IMPEX SRL,MURES,Sighisoara,,office@motelsighisoara.com,,0744596303,0745653433,27176,,CAROLTEX IMPEX,suplimentar,1
1494,suplimentar,CASA PETRINA SRL,MURES,Corunca,,office@casapetrina.ro,casapetrina@gmail.com,0749277110,0749277002,1899991,,CASA PETRINA,suplimentar,1
